entity	int
Q577960	6731
Q4880452	6732
Q7225235	6733
Q5433101	6734
Q4652765	6735
Q22005429	6736
Q9124	6737
Q7951887	6738
Q585521	6739
Q2419581	6740
Q12078	6741
Q181683	6742
Q185217	6743
Q958787	6744
Q37156	6745
Q1337818	6746
Q11920938	6747
Q7860124	6748
Q193559	6749
Q5738733	6750
Q4917	6751
Q1683881	6752
Q194333	6753
Q1254874	6754
Q5181229	6755
Q368215	6756
Q838219	6757
Q103204	6758
Q5093995	6759
Q5066308	6760
Q511272	6761
Q60525905	6762
Q544293	6763
Q5430164	6764
Q16203450	6765
Q1666254	6766
Q2971799	6767
Q1606601	6768
Q1896205	6769
Q2343915	6770
Q7847024	6771
Q39760	6772
Q58967	6773
Q1135885	6774
Q1411012	6775
Q6772633	6776
Q609950	6777
Q219563	6778
Q662399	6779
Q7187039	6780
Q173150	6781
Q21066912	6782
Q3567563	6783
Q55365344	6784
Q231614	6785
Q29723427	6786
Q15611742	6787
Q80938	6788
Q4664468	6789
Q1758635	6790
Q6032578	6791
Q578897	6792
Q7023741	6793
Q5148857	6794
Q5095576	6795
Q961894	6796
Q28515	6797
Q40	6798
Q790	6799
Q2918178	6800
Q93753	6801
Q5461319	6802
Q7707850	6803
Q826	6804
Q1239	6805
Q724001	6806
Q862186	6807
Q7860063	6808
Q2916401	6809
Q3344194	6810
Q5461304	6811
Q6064625	6812
Q3408258	6813
Q182822	6814
Q106706	6815
Q17110493	6816
Q14711346	6817
Q172303	6818
Q5419	6819
Q25007	6820
Q1092961	6821
Q192087	6822
Q18097882	6823
Q2057895	6824
Q943775	6825
Q774746	6826
Q23303105	6827
Q1037	6828
Q3475095	6829
Q256548	6830
Q18684170	6831
Q482793	6832
Q7627968	6833
Q180665	6834
Q501298	6835
Q670376	6836
Q7148087	6837
Q178516	6838
Q14714426	6839
Q1075339	6840
Q867460	6841
Q2485181	6842
Q345612	6843
Q3470450	6844
Q21642309	6845
Q7023759	6846
Q4025936	6847
Q183439	6848
Q2148689	6849
Q507966	6850
Q1474850	6851
Q1372231	6852
Q951788	6853
Q28230850	6854
Q127091	6855
Q155203	6856
Q184355	6857
Q2151592	6858
Q357503	6859
Q431757	6860
Q10934	6861
Q11660	6862
Q5132195	6863
Q986178	6864
Q1898623	6865
Q7962796	6866
Q2076396	6867
Q287149	6868
Q475000	6869
Q755623	6870
Q3704930	6871
Q34807	6872
Q6706050	6873
Q6506748	6874
Q780294	6875
Q26339	6876
Q465811	6877
Q2305713	6878
Q5919580	6879
Q7733	6880
Q60636153	6881
Q296505	6882
Q30674143	6883
Q684145	6884
Q7623150	6885
Q2503844	6886
Q722629	6887
Q230169	6888
Q14628809	6889
Q30487	6890
Q32786169	6891
Q5233672	6892
Q3337593	6893
Q485310	6894
Q263147	6895
Q6005116	6896
Q3956796	6897
Q184478	6898
Q175106	6899
Q864128	6900
Q4678957	6901
Q269110	6902
Q1969316	6903
Q130424	6904
Q676468	6905
Q27538	6906
Q8063798	6907
Q314415	6908
Q127585	6909
Q983659	6910
Q6196334	6911
Q26807	6912
Q1378555	6913
Q6981500	6914
Q216936	6915
Q1762878	6916
Q7388694	6917
Q7099592	6918
Q93370	6919
Q17544624	6920
Q5178594	6921
Q1353957	6922
Q5148952	6923
Q1344326	6924
Q641	6925
Q756421	6926
Q22096520	6927
Q955336	6928
Q27947810	6929
Q920037	6930
Q720242	6931
Q887117	6932
Q2566660	6933
Q2714378	6934
Q1197932	6935
Q16246037	6936
Q505422	6937
Q1011	6938
Q24007202	6939
Q1136890	6940
Q903249	6941
Q749499	6942
Q1741385	6943
Q1320247	6944
Q512128	6945
Q6837532	6946
Q329372	6947
Q633736	6948
Q2845	6949
Q6327023	6950
Q16220909	6951
Q891610	6952
Q6166409	6953
Q4893827	6954
Q7582205	6955
Q456374	6956
Q976999	6957
Q462984	6958
Q7413312	6959
Q1976204	6960
Q16230749	6961
Q1387877	6962
Q719098	6963
Q16956785	6964
Q7759493	6965
Q2228020	6966
Q13225564	6967
Q7955731	6968
Q1450747	6969
Q56434195	6970
Q2095497	6971
Q684373	6972
Q48815789	6973
Q368723	6974
Q577891	6975
Q94323	6976
Q750	6977
Q552461	6978
Q1184857	6979
Q1061648	6980
Q11703	6981
Q7708123	6982
Q1331750	6983
Q980034	6984
Q21005783	6985
Q7561	6986
Q827009	6987
Q4792474	6988
Q1507416	6989
Q5416693	6990
Q5449993	6991
Q6812788	6992
Q30134627	6993
Q4845777	6994
Q1347340	6995
Q2410177	6996
Q285599	6997
Q79449	6998
Q3025883	6999
Q39639	7000
Q2464565	7001
Q6935368	7002
Q5119	7003
Q986852	7004
Q62372	7005
Q1983035	7006
Q6868552	7007
Q736834	7008
Q6256904	7009
Q3362725	7010
Q16226868	7011
Q56703347	7012
Q21032133	7013
Q3234484	7014
Q17380672	7015
Q6420157	7016
Q6420167	7017
Q622521	7018
Q6804935	7019
Q1410374	7020
Q231259	7021
Q434909	7022
Q94673	7023
Q1920976	7024
Q1984097	7025
Q584849	7026
Q1283521	7027
Q650855	7028
Q64736732	7029
Q588338	7030
Q2076916	7031
Q53870567	7032
Q15963996	7033
Q6365002	7034
Q982421	7035
Q1104585	7036
Q3375384	7037
Q38687935	7038
Q1010232	7039
Q2175951	7040
Q6396088	7041
Q845084	7042
Q985059	7043
Q122465	7044
Q202466	7045
Q894562	7046
Q42909954	7047
Q459971	7048
Q186982	7049
Q21067106	7050
Q28167135	7051
Q16861718	7052
Q650829	7053
Q60190867	7054
Q7700091	7055
Q3198449	7056
Q2846523	7057
Q54862508	7058
Q18601923	7059
Q262712	7060
Q38358	7061
Q16993300	7062
Q29654296	7063
Q487343	7064
Q5105	7065
Q19958128	7066
Q959112	7067
Q7934136	7068
Q986109	7069
Q3248796	7070
Q7336808	7071
Q7948586	7072
Q358834	7073
Q333618	7074
Q12545	7075
Q5591926	7076
Q3287528	7077
Q578195	7078
Q5452275	7079
Q57612726	7080
Q514562	7081
Q160157	7082
Q16941365	7083
Q16204013	7084
Q1360147	7085
Q738570	7086
Q2155370	7087
Q308	7088
Q426	7089
Q315547	7090
Q181677	7091
Q1017288	7092
Q2211423	7093
Q193412	7094
Q5343952	7095
Q968798	7096
Q4633523	7097
Q22909405	7098
Q622221	7099
Q105000	7100
Q56760319	7101
Q7346080	7102
Q2314407	7103
Q506340	7104
Q4889960	7105
Q173395	7106
Q17489792	7107
Q1394713	7108
Q5890678	7109
Q1338080	7110
Q7952573	7111
Q7172	7112
Q37470	7113
Q217298	7114
Q173637	7115
Q219717	7116
Q193659	7117
Q198815	7118
Q4758904	7119
Q49201	7120
Q6772588	7121
Q7548048	7122
Q467129	7123
Q936105	7124
Q7314708	7125
Q339256	7126
Q1195130	7127
Q846421	7128
Q509926	7129
Q52413	7130
Q20715067	7131
Q493840	7132
Q5354639	7133
Q152946	7134
Q642878	7135
Q1806985	7136
Q7984506	7137
Q988568	7138
Q2658266	7139
Q3319727	7140
Q5153827	7141
Q488572	7142
Q5231066	7143
Q3116075	7144
Q850168	7145
Q657810	7146
Q506240	7147
Q4656832	7148
Q726226	7149
Q2365047	7150
Q27671277	7151
Q7672975	7152
Q17075762	7153
Q7234777	7154
Q1017603	7155
Q25390527	7156
Q652505	7157
Q1857141	7158
Q48885295	7159
Q21066822	7160
Q9300353	7161
Q954184	7162
Q19981088	7163
Q745120	7164
Q23589	7165
Q7884576	7166
Q269781	7167
Q191218	7168
Q584588	7169
Q7580886	7170
Q42530393	7171
Q1550315	7172
Q154020	7173
Q16206351	7174
Q744948	7175
Q659886	7176
Q12058834	7177
Q83164	7178
Q2741156	7179
Q7182649	7180
Q23800231	7181
Q2284046	7182
Q753915	7183
Q7247930	7184
Q14704402	7185
Q3036863	7186
Q5115439	7187
Q7700070	7188
Q983761	7189
Q1668164	7190
Q2514289	7191
Q440395	7192
Q61755215	7193
Q102427	7194
Q459349	7195
Q61448040	7196
Q43203	7197
Q61503	7198
Q42759035	7199
Q1845437	7200
Q2663787	7201
Q5485940	7202
Q212304	7203
Q406798	7204
Q56033373	7205
Q480993	7206
Q5327753	7207
Q56856714	7208
Q6103950	7209
Q1132413	7210
Q6770747	7211
Q16987808	7212
Q2507175	7213
Q18066863	7214
Q1625606	7215
Q17180924	7216
Q5222375	7217
Q20090755	7218
Q2025847	7219
Q5916303	7220
Q26777	7221
Q125908	7222
Q152433	7223
Q1476165	7224
Q50820763	7225
Q509646	7226
Q7756229	7227
Q83279	7228
Q6411382	7229
Q4852810	7230
Q5284	7231
Q468865	7232
Q864339	7233
Q3293398	7234
Q17487638	7235
Q39357	7236
Q6410958	7237
Q39052566	7238
Q431276	7239
Q4749316	7240
Q19667283	7241
Q80405	7242
Q14313	7243
Q12207092	7244
Q311249	7245
Q54933270	7246
Q3811565	7247
Q3079736	7248
Q17305299	7249
Q22958938	7250
Q788	7251
Q40171	7252
Q1023550	7253
Q5896790	7254
Q549284	7255
Q586285	7256
Q2447108	7257
Q4816126	7258
Q1778778	7259
Q54451	7260
Q955389	7261
Q387183	7262
Q1021711	7263
Q601763	7264
Q3289646	7265
Q1202961	7266
Q16988693	7267
Q40523	7268
Q11882784	7269
Q5130943	7270
Q906933	7271
Q3626950	7272
Q146027	7273
Q2756349	7274
Q5106158	7275
Q7707623	7276
Q590849	7277
Q3037	7278
Q264554	7279
Q231228	7280
Q3065120	7281
Q28859344	7282
Q3237618	7283
Q458517	7284
Q3341513	7285
Q204623	7286
Q2576280	7287
Q1881523	7288
Q6936301	7289
Q495645	7290
Q7369232	7291
Q30070205	7292
Q15987644	7293
Q6837604	7294
Q7305326	7295
Q2745292	7296
Q7605811	7297
Q5020431	7298
Q19085	7299
Q1154057	7300
Q65935365	7301
Q122331	7302
Q746611	7303
Q4745345	7304
Q852714	7305
Q184768	7306
Q128896	7307
Q5300	7308
Q16236182	7309
Q1198553	7310
Q109705	7311
Q5190572	7312
Q30641367	7313
Q384127	7314
Q7707563	7315
Q7954168	7316
Q94403	7317
Q2223910	7318
Q5228206	7319
Q327018	7320
Q7310002	7321
Q3176430	7322
Q310394	7323
Q1460420	7324
Q176590	7325
Q51770	7326
Q21782656	7327
Q21772117	7328
Q180402	7329
Q6631334	7330
Q494207	7331
Q503997	7332
Q1151388	7333
Q45319507	7334
Q7955545	7335
Q229044	7336
Q19864263	7337
Q1382532	7338
Q212930	7339
Q42646	7340
Q6694780	7341
Q9455382	7342
Q4955209	7343
Q14687518	7344
Q1257270	7345
Q1970040	7346
Q7063387	7347
Q1909193	7348
Q7414486	7349
Q816412	7350
Q685	7351
Q864870	7352
Q6023387	7353
Q208623	7354
Q4983404	7355
Q2419598	7356
Q2214113	7357
Q15902254	7358
Q3107826	7359
Q34075424	7360
Q522205	7361
Q1101443	7362
Q4049606	7363
Q583894	7364
Q3990858	7365
Q4823239	7366
Q2247995	7367
Q503521	7368
Q826700	7369
Q241471	7370
Q7941611	7371
Q16213538	7372
Q1973878	7373
Q60194431	7374
Q55183425	7375
Q65706139	7376
Q4805222	7377
Q2743544	7378
Q587476	7379
Q1683119	7380
Q426074	7381
Q6879720	7382
Q6800377	7383
Q5399458	7384
Q5087124	7385
Q48475	7386
Q4978124	7387
Q7982552	7388
Q220960	7389
Q216868	7390
Q1856043	7391
Q2719376	7392
Q33910	7393
Q118841	7394
Q8000	7395
Q42048400	7396
Q646122	7397
Q18631560	7398
Q21089381	7399
Q7147891	7400
Q62975	7401
Q964107	7402
Q18159001	7403
Q7270940	7404
Q285777	7405
Q689660	7406
Q20502	7407
Q5221979	7408
Q23656188	7409
Q47539972	7410
Q2536981	7411
Q653159	7412
Q188482	7413
Q19872415	7414
Q216820	7415
Q2428605	7416
Q5477599	7417
Q179	7418
Q913887	7419
Q751921	7420
Q4870032	7421
Q23018317	7422
Q6815487	7423
Q16251536	7424
Q11269	7425
Q42770663	7426
Q5224586	7427
Q806097	7428
Q487152	7429
Q544	7430
Q1916993	7431
Q2152032	7432
Q49077	7433
Q1630304	7434
Q5944398	7435
Q1742139	7436
Q18637482	7437
Q7387458	7438
Q54959170	7439
Q56273757	7440
Q821112	7441
Q7988155	7442
Q7689864	7443
Q2504643	7444
Q1019389	7445
Q2756011	7446
Q210645	7447
Q44870529	7448
Q786829	7449
Q550419	7450
Q4265757	7451
Q18406872	7452
Q2142439	7453
Q31207	7454
Q5973577	7455
Q94624	7456
Q3626966	7457
Q53909401	7458
Q6417246	7459
Q16213127	7460
Q950926	7461
Q2505619	7462
Q2509872	7463
Q16186061	7464
Q484556	7465
Q1437	7466
Q181962	7467
Q379609	7468
Q1935975	7469
Q16160062	7470
Q326295	7471
Q24190322	7472
Q310218	7473
Q1985787	7474
Q2111133	7475
Q952097	7476
Q6232621	7477
Q220556	7478
Q186437	7479
Q1926987	7480
Q1369658	7481
Q1746534	7482
Q933481	7483
Q2059587	7484
Q552182	7485
Q7458798	7486
Q28151848	7487
Q550574	7488
Q361945	7489
Q2354222	7490
Q5137571	7491
Q7169039	7492
Q3500373	7493
Q3191412	7494
Q180615	7495
Q3044723	7496
Q1281666	7497
Q34012	7498
Q17198075	7499
Q3216467	7500
Q1579598	7501
Q862033	7502
Q966657	7503
Q2000741	7504
Q7810352	7505
Q51120133	7506
Q1771977	7507
Q6717867	7508
Q653	7509
Q21621798	7510
Q1319601	7511
Q537950	7512
Q962502	7513
Q5186058	7514
Q19564500	7515
Q50738788	7516
Q5108148	7517
Q1425063	7518
Q969772	7519
Q56034064	7520
Q249091	7521
Q883680	7522
Q506068	7523
Q2262261	7524
Q489852	7525
Q52306695	7526
Q17514443	7527
Q963117	7528
Q23	7529
Q48410	7530
Q24039960	7531
Q587435	7532
Q2432442	7533
Q4896584	7534
Q867608	7535
Q483607	7536
Q519826	7537
Q5047179	7538
Q1131020	7539
Q208450	7540
Q7079247	7541
Q1981388	7542
Q5105990	7543
Q11107	7544
Q5386557	7545
Q7990921	7546
Q5265877	7547
Q37206502	7548
Q812078	7549
Q970187	7550
Q1866844	7551
Q4355617	7552
Q934	7553
Q1370968	7554
Q772596	7555
Q473943	7556
Q18350724	7557
Q6276600	7558
Q7537913	7559
Q6411394	7560
Q642553	7561
Q17068426	7562
Q1003699	7563
Q342428	7564
Q111928	7565
Q180910	7566
Q16843706	7567
Q58712	7568
Q596953	7569
Q16196968	7570
Q562844	7571
Q525002	7572
Q7924787	7573
Q973212	7574
Q5286292	7575
Q115273	7576
Q108087	7577
Q1370752	7578
Q22665878	7579
Q37876	7580
Q7082160	7581
Q6053903	7582
Q485027	7583
Q753909	7584
Q5161588	7585
Q5329066	7586
Q1520122	7587
Q57118	7588
Q55606464	7589
Q2086913	7590
Q7419343	7591
Q5372522	7592
Q545007	7593
Q8565220	7594
Q309783	7595
Q18515944	7596
Q1327648	7597
Q639975	7598
Q188370	7599
Q182027	7600
Q57242491	7601
Q8063726	7602
Q27925053	7603
Q5251504	7604
Q331916	7605
Q7687964	7606
Q837100	7607
Q17715098	7608
Q1852981	7609
Q43302851	7610
Q3492258	7611
Q183170	7612
Q1544247	7613
Q24053947	7614
Q5606309	7615
Q173813	7616
Q19427445	7617
Q461727	7618
Q12470060	7619
Q5225569	7620
Q2504051	7621
Q3114	7622
Q108143	7623
Q49268	7624
Q1074908	7625
Q632551	7626
Q463410	7627
Q2915506	7628
Q852647	7629
Q323432	7630
Q5344048	7631
Q700402	7632
Q168957	7633
Q2783855	7634
Q1136919	7635
Q94104	7636
Q6163973	7637
Q29588594	7638
Q14641401	7639
Q5018174	7640
Q11637	7641
Q124407	7642
Q28741203	7643
Q77112	7644
Q929508	7645
Q2492612	7646
Q2800991	7647
Q7743540	7648
Q1017583	7649
Q1062	7650
Q2915360	7651
Q22073428	7652
Q55610449	7653
Q25459466	7654
Q2040992	7655
Q2735638	7656
Q4743373	7657
Q1743850	7658
Q539488	7659
Q6395629	7660
Q237315	7661
Q2410634	7662
Q7895940	7663
Q21207974	7664
Q201589	7665
Q3567802	7666
Q1915491	7667
Q6316898	7668
Q798892	7669
Q311836	7670
Q18062568	7671
Q3470566	7672
Q121507	7673
Q27018	7674
Q2208498	7675
Q2113134	7676
Q1385178	7677
Q179103	7678
Q7033743	7679
Q4158493	7680
Q925288	7681
Q3439964	7682
Q131358	7683
Q16091424	7684
Q1140949	7685
Q465130	7686
Q2391493	7687
Q171905	7688
Q7054507	7689
Q16847519	7690
Q1849843	7691
Q18127536	7692
Q16732215	7693
Q37312	7694
Q642867	7695
Q315577	7696
Q24666782	7697
Q19754079	7698
Q7930886	7699
Q111837	7700
Q11254	7701
Q7556892	7702
Q16566940	7703
Q680685	7704
Q379676	7705
Q117590	7706
Q944269	7707
Q7864160	7708
Q5292162	7709
Q94297	7710
Q12206	7711
Q7707904	7712
Q2924511	7713
Q1249453	7714
Q331401	7715
Q483242	7716
Q5615918	7717
Q757138	7718
Q622508	7719
Q608527	7720
Q6974087	7721
Q28228088	7722
Q1132346	7723
Q60100	7724
Q7235468	7725
Q19310495	7726
Q818735	7727
Q8032680	7728
Q1619596	7729
Q27866035	7730
Q742482	7731
Q1105882	7732
Q5838	7733
Q29833482	7734
Q2140391	7735
Q186040	7736
Q3961602	7737
Q15633579	7738
Q2931769	7739
Q5111162	7740
Q5913100	7741
Q1947796	7742
Q966428	7743
Q32334	7744
Q4744434	7745
Q7163553	7746
Q4855501	7747
Q30645946	7748
Q530348	7749
Q19877687	7750
Q1455	7751
Q5600570	7752
Q2483962	7753
Q11100	7754
Q4356148	7755
Q2507846	7756
Q2507840	7757
Q2893321	7758
Q1141720	7759
Q7011777	7760
Q5370543	7761
Q7422611	7762
Q820286	7763
Q31407581	7764
Q6865795	7765
Q20065960	7766
Q3833138	7767
Q274586	7768
Q7427227	7769
Q24910430	7770
Q504360	7771
Q7054332	7772
Q221438	7773
Q2029605	7774
Q2967628	7775
Q217046	7776
Q7349577	7777
Q31545131	7778
Q800048	7779
Q985515	7780
Q493024	7781
Q645072	7782
Q1146109	7783
Q181784	7784
Q28403659	7785
Q430267	7786
Q6758454	7787
Q290043	7788
Q42448	7789
Q1570197	7790
Q50602	7791
Q613569	7792
Q18589156	7793
Q486306	7794
Q7923613	7795
Q5213719	7796
Q850979	7797
Q18786737	7798
Q7080770	7799
Q7188	7800
Q552935	7801
Q17183747	7802
Q2763698	7803
Q762195	7804
Q7382961	7805
Q3540227	7806
Q21789535	7807
Q5476534	7808
Q40266	7809
Q15570	7810
Q2074600	7811
Q5522273	7812
Q38069488	7813
Q47492	7814
Q56250275	7815
Q17109644	7816
Q2746395	7817
Q2963308	7818
Q7985552	7819
Q25915911	7820
Q599438	7821
Q924239	7822
Q7488070	7823
Q572682	7824
Q5181916	7825
Q1003686	7826
Q953554	7827
Q302869	7828
Q56248373	7829
Q20487114	7830
Q842952	7831
Q1520733	7832
Q3135692	7833
Q2218053	7834
Q7414393	7835
Q600331	7836
Q193108	7837
Q443724	7838
Q847115	7839
Q986191	7840
Q334465	7841
Q3417006	7842
Q553956	7843
Q2463958	7844
Q532029	7845
Q16040264	7846
Q1399312	7847
Q786533	7848
Q7460210	7849
Q6693515	7850
Q6128305	7851
Q56881169	7852
Q7565547	7853
Q7201415	7854
Q406655	7855
Q6186228	7856
Q3695998	7857
Q23887503	7858
Q94274	7859
Q494146	7860
Q754618	7861
Q149789	7862
Q5928459	7863
Q507575	7864
Q7315315	7865
Q467423	7866
Q4641147	7867
Q6194354	7868
Q208459	7869
Q7061735	7870
Q298585	7871
Q2528114	7872
Q3644507	7873
Q633263	7874
Q1130247	7875
Q5307338	7876
Q599716	7877
Q3382075	7878
Q15220372	7879
Q2899221	7880
Q3045726	7881
Q172388	7882
Q2092214	7883
Q28777357	7884
Q117139	7885
Q2329080	7886
Q5416041	7887
Q367288	7888
Q6978448	7889
Q28203491	7890
Q4962298	7891
Q1873097	7892
Q7960909	7893
Q7987882	7894
Q6386731	7895
Q5876764	7896
Q1282870	7897
Q4912529	7898
Q229032	7899
Q60744577	7900
Q16954330	7901
Q20051697	7902
Q15280868	7903
Q28249	7904
Q7442069	7905
Q335130	7906
Q2986833	7907
Q138745	7908
Q45671	7909
Q1570773	7910
Q18712620	7911
Q7587639	7912
Q45835153	7913
Q6868223	7914
Q2119792	7915
Q16729645	7916
Q163132	7917
Q1028063	7918
Q488048	7919
Q3530251	7920
Q259011	7921
Q378958	7922
Q2148865	7923
Q1077723	7924
Q49143	7925
Q7144025	7926
Q206237	7927
Q44980	7928
Q83457	7929
Q18656	7930
Q713628	7931
Q6328158	7932
Q16215344	7933
Q6867688	7934
Q18921431	7935
Q7866414	7936
Q14710809	7937
Q6276476	7938
Q7941483	7939
Q8058700	7940
Q29638891	7941
Q16233893	7942
Q58494697	7943
Q501766	7944
Q6180355	7945
Q59535090	7946
Q3523012	7947
Q1931829	7948
Q11246486	7949
Q7981834	7950
Q655006	7951
Q3177723	7952
Q299266	7953
Q166888	7954
Q1362323	7955
Q7396965	7956
Q6523187	7957
Q1803538	7958
Q278846	7959
Q6303107	7960
Q213380	7961
Q434118	7962
Q1358798	7963
Q7233544	7964
Q635361	7965
Q928670	7966
Q2933412	7967
Q2645636	7968
Q11607	7969
Q2710368	7970
Q502732	7971
Q5120540	7972
Q1141343	7973
Q20714578	7974
Q16881948	7975
Q6982660	7976
Q847043	7977
Q8068	7978
Q5547581	7979
Q468048	7980
Q72176	7981
Q82510	7982
Q1142714	7983
Q7611434	7984
Q7055479	7985
Q682872	7986
Q355771	7987
Q7769618	7988
Q7241836	7989
Q4936105	7990
Q10920	7991
Q7427228	7992
Q58975558	7993
Q60751235	7994
Q5461435	7995
Q7565531	7996
Q53706	7997
Q6966967	7998
Q3304918	7999
Q27963928	8000
Q167635	8001
Q21621477	8002
Q670897	8003
Q32486	8004
Q2131632	8005
Q7172339	8006
Q208681	8007
Q2839170	8008
Q1191344	8009
Q1280233	8010
Q6388934	8011
Q270871	8012
Q5082150	8013
Q242959	8014
Q206984	8015
Q3183	8016
Q1122504	8017
Q375375	8018
Q129817	8019
Q1017324	8020
Q7568257	8021
Q188433	8022
Q13417244	8023
Q271464	8024
Q981394	8025
Q7236824	8026
Q2412514	8027
Q27940632	8028
Q51754824	8029
Q16844931	8030
Q308683	8031
Q670457	8032
Q4744346	8033
Q7626296	8034
Q179444	8035
Q173265	8036
Q13562909	8037
Q473853	8038
Q908929	8039
Q525586	8040
Q3553869	8041
Q27959694	8042
Q5359555	8043
Q195849	8044
Q753943	8045
Q1130516	8046
Q27631	8047
Q117907	8048
Q12071355	8049
Q6341047	8050
Q51552	8051
Q142348	8052
Q27996060	8053
Q667389	8054
Q464749	8055
Q6318274	8056
Q22006959	8057
Q4994419	8058
Q959409	8059
Q201927	8060
Q4126704	8061
Q5592430	8062
Q336030	8063
Q730187	8064
Q25261	8065
Q3828081	8066
Q205766	8067
Q506907	8068
Q983953	8069
Q12860187	8070
Q645499	8071
Q11271477	8072
Q443897	8073
Q2627462	8074
Q513068	8075
Q976044	8076
Q2433146	8077
Q1903165	8078
Q491272	8079
Q7587630	8080
Q6736665	8081
Q10566065	8082
Q42000	8083
Q5175704	8084
Q23095	8085
Q1616642	8086
Q4628	8087
Q1505832	8088
Q7674008	8089
Q904840	8090
Q7830813	8091
Q8345019	8092
Q29607339	8093
Q6391224	8094
Q774830	8095
Q581879	8096
Q1163285	8097
Q485536	8098
Q486659	8099
Q7605792	8100
Q18157328	8101
Q7366867	8102
Q254183	8103
Q4909723	8104
Q131734	8105
Q498128	8106
Q7460964	8107
Q616377	8108
Q3985389	8109
Q2625359	8110
Q2924590	8111
Q2051482	8112
Q7268803	8113
Q5344252	8114
Q5153125	8115
Q3364526	8116
Q5456951	8117
Q2433140	8118
Q733027	8119
Q2224610	8120
Q471833	8121
Q298685	8122
Q6483875	8123
Q6392396	8124
Q1662364	8125
Q2308188	8126
Q4835282	8127
Q5182604	8128
Q1867529	8129
Q949196	8130
Q726071	8131
Q1011120	8132
Q5636309	8133
Q209974	8134
Q6779145	8135
Q717441	8136
Q29144	8137
Q955764	8138
Q17108685	8139
Q1636278	8140
Q30122104	8141
Q21066986	8142
Q58333624	8143
Q47488	8144
Q247250	8145
Q23883298	8146
Q7442101	8147
Q309243	8148
Q2042749	8149
Q1430055	8150
Q260725	8151
Q5451532	8152
Q105682	8153
Q7432244	8154
Q706835	8155
Q21260552	8156
Q6329263	8157
Q219526	8158
Q1264366	8159
Q6552716	8160
Q6970742	8161
Q37320664	8162
Q2712697	8163
Q743438	8164
Q5241918	8165
Q189698	8166
Q973737	8167
Q21005673	8168
Q767950	8169
Q486459	8170
Q18421947	8171
Q3714946	8172
Q61176	8173
Q952992	8174
Q3148730	8175
Q486448	8176
Q19878496	8177
Q956099	8178
Q11277	8179
Q7026	8180
Q3070246	8181
Q2446095	8182
Q580750	8183
Q11519	8184
Q504397	8185
Q5333357	8186
Q5476628	8187
Q214276	8188
Q781176	8189
Q372248	8190
Q3295796	8191
Q1579292	8192
Q498526	8193
Q6488138	8194
Q21170450	8195
Q7127981	8196
Q60701315	8197
Q20642036	8198
Q5239683	8199
Q391161	8200
Q7397036	8201
Q4328791	8202
Q896048	8203
Q565043	8204
Q18217678	8205
Q6739884	8206
Q23064	8207
Q7590340	8208
Q5092942	8209
Q58345424	8210
Q861231	8211
Q16256924	8212
Q7102700	8213
Q21070101	8214
Q132377	8215
Q2000502	8216
Q214456	8217
Q5013736	8218
Q4530482	8219
Q504312	8220
Q32926	8221
Q1072616	8222
Q1050048	8223
Q2448539	8224
Q2177142	8225
Q342803	8226
Q501067	8227
Q991464	8228
Q5020785	8229
Q19868016	8230
Q485635	8231
Q7098673	8232
Q22909236	8233
Q7933122	8234
Q7831729	8235
Q565594	8236
Q5439883	8237
Q2842712	8238
Q229169	8239
Q401295	8240
Q642638	8241
Q16728747	8242
Q542445	8243
Q3561692	8244
Q56877012	8245
Q241254	8246
Q17490240	8247
Q5528614	8248
Q992536	8249
Q698275	8250
Q611131	8251
Q132612	8252
Q524281	8253
Q729470	8254
Q16900721	8255
Q1034449	8256
Q599214	8257
Q7884766	8258
Q38710617	8259
Q993422	8260
Q737529	8261
Q16864070	8262
Q1192838	8263
Q1192980	8264
Q306328	8265
Q170063	8266
Q7196697	8267
Q2607610	8268
Q4930243	8269
Q42531020	8270
Q5849	8271
Q3575242	8272
Q654877	8273
Q17505091	8274
Q20806685	8275
Q3050859	8276
Q7346529	8277
Q2940113	8278
Q8023909	8279
Q384754	8280
Q7999661	8281
Q7989292	8282
Q37181	8283
Q2152414	8284
Q2131378	8285
Q50604	8286
Q1467508	8287
Q69906	8288
Q1280288	8289
Q232812	8290
Q20749851	8291
Q3731540	8292
Q958589	8293
Q815887	8294
Q913745	8295
Q3068955	8296
Q124914	8297
Q46996878	8298
Q5302744	8299
Q6212629	8300
Q1358919	8301
Q1034635	8302
Q39561	8303
Q42244	8304
Q2152259	8305
Q17374096	8306
Q41451077	8307
Q33602	8308
Q51213808	8309
Q15615037	8310
Q7985327	8311
Q7415212	8312
Q678622	8313
Q82595	8314
Q2602686	8315
Q1184329	8316
Q188307	8317
Q2412820	8318
Q5092519	8319
Q1894432	8320
Q1854372	8321
Q1929021	8322
Q8035896	8323
Q6877066	8324
Q490383	8325
Q285293	8326
Q2445688	8327
Q1253123	8328
Q488683	8329
Q1349939	8330
Q58323073	8331
Q3530067	8332
Q724525	8333
Q7580395	8334
Q7914376	8335
Q331454	8336
Q7632586	8337
Q6744940	8338
Q130881	8339
Q751738	8340
Q19903641	8341
Q3473240	8342
Q5162854	8343
Q969349	8344
Q1166591	8345
Q5041653	8346
Q989567	8347
Q3540193	8348
Q1041	8349
Q5060473	8350
Q27039027	8351
Q5461394	8352
Q439939	8353
Q313107	8354
Q223977	8355
Q4675101	8356
Q2463847	8357
Q19880336	8358
Q920547	8359
